gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,0,0.6308804437268991,1,1,1.289244099185498,1.1652948634442857,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0
0,0,0,0,0.7122331872531124,1,0,-1.4904823933838485,-0.5720298996573686,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
0,0,1,1,-0.06061787624591358,1,1,0.5389493146275416,0.11144077477284246,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,0
1,0,0,0,1.200349648410392,1,0,0.8546019662807788,1.446463116739787,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0
1,0,0,0,-1.2809090291391125,1,0,-1.4772613399114616,-0.9974264028085419,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
1,0,1,1,1.4444078789890318,1,0,0.19685455602953011,1.1274925732994656,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,0
0,0,1,0,1.0783205331210721,1,0,0.9421914455353417,1.3586748715080015,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,0
0,0,0,1,-1.1588799138497925,1,1,-1.4689981814912199,-0.9690637089252043,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
1,1,1,1,1.4444078789890318,1,0,-1.4987455518040902,-0.48224397242606,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
0,0,0,0,-0.14197061977212685,1,1,0.20346508276572364,-0.09300331821130853,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,0
0,0,0,0,-1.2809090291391125,1,0,-1.4871771300157517,-0.9975581181052138,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,0,-1.2809090291391125,0,0,-1.1335139496294022,-0.9928602725239178,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
0,0,1,0,0.7122331872531124,1,1,1.4809493745351086,1.3671485555938903,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,0
0,0,0,0,1.0376441613579654,1,1,0.0018440173118235501,0.6601227956088639,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,0
1,0,0,0,-1.2809090291391125,1,1,0.215033504554062,-0.9749469921765468,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,0,0.3461458413851527,1,1,0.32410719570125435,0.3506796586278062,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0
0,1,0,0,-0.2233233632983401,1,0,0.7752756454464572,0.0771947976381624,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,1
0,0,0,0,1.6071133660414583,1,1,1.4280651606455605,2.421222169759787,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,1,1,-1.0775271703235794,1,0,-1.47891397159551,-0.9622145134982684,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,0,0,-0.26399973506144675,1,1,0.7918019622869408,-0.007717663616287975,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
1,0,0,0,-0.2233233632983401,1,1,-1.502050815172187,-0.8042000625909432,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0
0,0,0,0,-0.792792567981833,1,1,0.5389493146275416,-0.5881650234996698,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,-0.792792567981833,0,1,-1.097156052580338,-0.8350653471110459,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,0,0.752909559016219,1,0,0.500938785894429,0.8563346825510247,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
1,0,1,1,-0.7114398244556197,1,1,-0.1716823095132548,-0.6255721677544742,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0
1,0,0,0,1.4444078789890318,0,1,-0.8244718247123582,0.22146695259272478,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0
0,1,1,0,-1.2402326573760059,1,1,0.14727560550807922,-0.9387472381412343,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,1,1,1.4444078789890318,1,1,1.2694125189769179,2.0997490356827,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,0
1,0,0,0,0.7935859307793257,1,1,0.6777703760876037,0.8985933402332421,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,1,1,1.2410260201734986,1,0,-1.5037034468562354,-0.4513786879059573,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0
1,0,0,0,-0.9554980550342594,1,0,-1.4739560765433648,-0.9279026787152523,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
1,0,0,0,-0.7114398244556197,1,1,0.9421914455353417,-0.37199826911172446,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,-0.7114398244556197,1,0,-0.5286507532677012,-0.7290564858396548,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,0,1,0,-1.2809090291391125,1,1,-0.6559033929394251,-0.9865159857342239,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,0,0,0.10208761080651294,1,1,1.5982862241025422,0.712194242893134,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0
1,0,0,0,-0.9148216832711529,1,1,1.3074230477100304,-0.5314615882824398,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,1,0,0.26479309785893945,0,0,-0.29562968581688204,-0.0472322526178419,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,1,0,0,-0.9554980550342594,1,1,0.6281914255661528,-0.6593571413508027,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,0,0,0.4681749566744726,1,0,-1.4805666032795584,-0.6351654318620736,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,1,0,1.1596732766472853,1,0,1.2000019882468869,1.796584327843,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,0
0,0,0,0,-1.2809090291391125,1,1,0.3323703541214962,-0.9733883611659299,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,-1.1588799138497925,1,1,0.17702297582094995,-0.9018010974247815,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,1,-0.42670522211387324,1,1,0.6579387958790235,-0.20862739613974435,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
1,1,1,0,1.4850842507521385,1,1,1.4396335824338995,2.2067896667780205,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,1
0,1,0,0,-1.1588799138497925,1,1,0.3323703541214962,-0.8650086245544456,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,0.9156150460686455,1,1,-0.021292826264853626,0.5862963718242942,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,0
0,0,1,1,0.3054694696220461,1,1,0.66124405924712,0.4439340886714735,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,1
0,0,0,0,-0.7114398244556197,1,0,-0.5286507532677012,-0.6827805116089462,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,1,0.14276398256961956,0,0,-0.7996823494516327,-0.3269077325510625,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,0
1,0,0,0,-0.46738159387697986,1,0,1.289244099185498,-0.03377533980786822,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,0
0,1,0,0,0.9969677895948588,0,1,-0.32537705612975254,0.3521724319900872,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0
0,0,0,0,-1.2809090291391125,1,1,0.1687598174007081,-0.9755616635610155,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,0,0.874938674305539,1,1,0.9669809207960672,1.2157198695201574,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,0
1,1,1,0,-0.10129424800902022,1,1,1.2115704100352251,0.27472383754704144,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0
1,0,1,1,-0.792792567981833,1,0,-0.6625139196756187,-0.7607559672386792,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,1,0,0,-1.2402326573760059,1,1,-0.6839981315682474,-0.9655952061128457,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,0,0.9969677895948588,0,1,-0.2014296798261253,0.5029425415804606,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,0
1,1,1,0,0.3461458413851527,0,1,-0.36008232149476804,-0.03359971941230572,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0
0,1,0,0,0.9562914178317522,1,0,1.3189914694983687,1.558377213811966,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0
0,1,1,0,0.3868222131482594,1,1,1.0149072396334697,0.7194605367595308,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,0
1,1,1,0,1.0376441613579654,0,1,-0.645987602835135,0.15773870155299638,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,1
1,1,0,0,-1.1588799138497925,1,0,0.34724403927793107,-0.8862367398680582,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,1,0,0,0.9562914178317522,1,1,1.1586861961456776,1.49908337776019,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0
0,0,0,1,0.4681749566744726,1,0,-1.4855244983317035,-0.625133116765568,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,1,0,-0.26399973506144675,1,0,0.563738789888267,-0.09368384724411295,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0
0,0,1,1,1.3223787636997117,1,1,1.1305914575168552,1.810985200279122,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,0
1,0,0,0,-0.42670522211387324,1,1,0.1604966589804663,-0.3519116863692679,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,1,0,0,-1.2809090291391125,1,1,-1.5003981834881386,-0.9977337385007763,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,-1.2402326573760059,1,1,-1.4805666032795584,-0.9890405289204344,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,1,0,1.200349648410392,1,0,1.6230756993632676,2.0194027047128738,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0
0,0,0,0,-1.0775271703235794,1,1,0.8066756474433762,-0.7924334960882583,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,0
1,0,0,0,-0.18264699153523348,1,0,0.8645177563850689,0.14674047428089734,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,0
0,0,1,0,1.6071133660414583,1,1,0.9719388158482125,2.001116231024932,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0
1,1,1,0,-0.14197061977212685,1,1,0.9785493425844061,0.1588143764758166,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,-1.1588799138497925,1,1,0.796759857339086,-0.8503223689755347,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,1,-1.1995562856128992,0,0,-1.1632613199422726,-0.9667367386840017,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,0,1,1,-1.2809090291391125,1,0,0.3224545640172056,-0.9735200764626019,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,0,0,0,0.14276398256961956,1,1,0.19354929266143356,0.09660085134781435,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,0
0,0,0,0,0.3461458413851527,1,0,-1.460735023070978,-0.6395998468500258,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,0,0,-1.1995562856128992,1,1,0.5125072076827674,-0.8948421392506188,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
0,0,1,0,1.403731507225925,1,1,-1.4541244963347844,-0.4234769975609711,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
1,0,0,0,-1.2809090291391125,1,0,-1.5185771320126706,-0.9979752165446746,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,1,0,0,-0.9554980550342594,1,1,0.529033524523251,-0.6762606044236897,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,1,1,0,0.5495277002006859,1,1,0.5141598393668161,0.576593344969468,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,1,0,0.9562914178317522,0,1,-0.35677705812667154,0.2932298367294359,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,0
0,0,0,0,1.2410260201734986,1,1,0.49598089084228375,1.128151149782825,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0
1,0,1,1,0.9156150460686455,1,0,-1.4987455518040902,-0.5556532977711691,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
1,0,0,1,-1.2809090291391125,1,0,-0.6889560266203923,-0.9869550367231301,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,0,1.403731507225925,0,1,-0.5121244364272175,0.45196872176845604,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,0
1,0,0,0,1.6071133660414583,1,0,0.7835388038666989,1.7871227790320727,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,0,0,1,-0.46738159387697986,1,0,-0.6344191810467965,-0.5737861036129932,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,0,1,1,1.403731507225925,1,1,1.5701914854737198,2.237632998748678,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0
1,1,0,0,0.752909559016219,1,1,0.9636756574279707,1.1476011085913675,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,0
1,0,1,1,-0.18264699153523348,0,0,-0.4641981175898151,-0.3973973688199456,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,0
0,0,0,0,-0.9554980550342594,1,1,-0.6972191850406342,-0.8281502940357739,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,1,1,-0.9148216832711529,1,1,-1.4805666032795584,-0.9103406391590061,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0
0,0,1,0,0.427498584911366,1,1,0.00019138562777481135,0.27057480570187814,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,0
0,0,1,1,1.403731507225925,1,0,1.383444105176255,2.0712546265026908,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,0
1,0,0,1,-0.30467610682455337,1,0,-1.455777128018833,-0.8042220151403885,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,0,0,0.22411672609583283,1,0,0.9967282911089379,0.5767689653650305,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,0
1,0,1,0,1.403731507225925,1,1,1.5272230616884623,2.208040962096403,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0
0,0,0,0,-0.2233233632983401,1,1,1.0165598713175181,0.1331737987236971,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
1,0,0,1,-0.34535247858766,0,0,-0.9616402544883723,-0.6415097186517676,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0
1,0,1,0,1.0376441613579654,1,0,-0.4807244344302987,0.25755694388081085,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0
0,1,0,0,-0.46738159387697986,0,1,-0.7583665573504237,-0.6374265444549404,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,0,0,0,-1.2809090291391125,1,1,0.3654229878024634,-0.9729493101770238,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
0,1,0,0,0.3461458413851527,1,1,1.3074230477100304,0.8087415553535973,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0
0,0,1,1,-0.5487343374031931,1,0,-1.4772613399114616,-0.8360532118360847,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,0,1,1.525760622515245,1,0,0.0034966489958718192,0.9920672957713623,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0
0,0,0,0,1.1189969048841788,0,0,-0.37165074328310665,0.4149567234036673,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,0
1,0,0,0,-1.2809090291391125,1,1,0.16710718571665986,-0.9755836161104606,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,1,0,0.7935859307793257,1,1,1.0182125030015667,1.2277937717150766,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,0
0,0,0,0,-1.1995562856128992,1,1,-0.35181916307452626,-0.9446305213925767,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
0,0,0,0,-0.5894107091662998,1,0,-1.47891397159551,-0.8275575752007507,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
0,0,0,0,-1.0775271703235794,1,0,-1.4756087082274132,-0.9519846254567549,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,1,0,1.2410260201734986,1,1,1.241317780348096,1.8229932448257056,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0
0,0,0,0,-0.9148216832711529,1,1,-1.4640402864390747,-0.9240170774634329,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,1,1,0.6715568154900058,1,0,-1.3086929081385286,-0.47429714952685853,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,1,1,0,1.6071133660414583,1,1,1.0496125049984855,1.9913473465217704,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0
1,0,1,0,-0.8741453115080462,1,1,-0.6261560226265547,-0.7771325691248787,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,0,1,1,0.874938674305539,1,1,0.19354929266143356,0.6489489479412024,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,0
0,0,1,0,1.2817023919366053,1,0,-0.21465073329851214,0.6429998070415239,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0
0,0,1,1,1.1596732766472853,0,1,-0.11218756888751359,0.6406728368003214,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,0,1,0,1.5664369942783516,1,0,0.5141598393668161,1.508237590878883,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,0
0,0,0,0,-0.8334689397449395,1,1,1.1256335624647105,-0.5141190742206467,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,1
1,0,1,0,-0.6300870809294065,1,1,1.051265136682534,-0.3089505471048007,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,0
0,0,1,1,-0.670763452692513,1,0,0.11257034014306369,-0.5167972852529744,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,0
1,0,0,0,-1.2809090291391125,1,1,-0.6625139196756187,-0.9866037959320051,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,0,-0.30467610682455337,1,1,-1.2574613259330294,-0.6842074273228912,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
1,0,0,0,-1.1995562856128992,1,1,0.3158440372810125,-0.905489125731593,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,1,1,1.2410260201734986,1,1,0.8116335424955214,1.4513804878155359,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,0,0,1,-0.46738159387697986,1,0,0.5125072076827674,-0.2391633924181674,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,1,1,1.200349648410392,1,1,0.5488651047318316,1.1815397500338134,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0
1,0,0,0,-0.5894107091662998,1,0,-0.318766529393559,-0.5417134288733987,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0
1,0,0,0,0.10208761080651294,1,0,0.34724403927793107,0.1510870790710683,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,0,0,0,0.22411672609583283,1,0,-1.5053560785402837,-0.674570258116401,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
1,1,1,0,-0.14197061977212685,1,1,1.0264756614218087,0.19900949451017494,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,1
0,0,1,1,-0.670763452692513,1,0,1.1851283030904514,-0.3377303394275991,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0
1,0,0,0,-1.118203542086686,1,0,1.2975072576057398,-0.7683515493467556,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,1
1,0,1,1,1.2817023919366053,1,1,-1.3235665932949638,-0.34117688969051246,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,0,0,-1.2809090291391125,1,0,-0.5236928582155561,-0.9847597817785994,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
1,0,1,1,1.2817023919366053,1,0,0.14562297382403094,0.9465157556723487,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,0
0,0,1,1,-0.5894107091662998,1,1,-0.11053493720346533,-0.528827282349003,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0
1,0,0,0,-1.2809090291391125,1,0,-0.5583981235805716,-0.9852207853169509,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,1,-0.6300870809294065,1,1,1.3008125209738368,-0.24078788107712018,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,1,1,1.3630551354628184,1,1,-0.16837704614515803,0.7485257122251183,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0
0,0,1,0,0.874938674305539,1,1,1.6462125429399448,1.649765677152782,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,0
0,1,1,1,1.5664369942783516,1,0,0.14397034213998267,1.181298271989915,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,0
1,0,1,1,0.6715568154900058,1,1,0.8446861761764887,0.9671072470520472,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,0
0,0,1,0,1.5664369942783516,1,0,-1.3549665952918826,-0.27213612168501966,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,1,1,0.3054694696220461,1,0,-1.4954402884359934,-0.6511029827593671,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,1,1,-0.7114398244556197,1,0,0.33898088085768924,-0.5006841139601185,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,0,0,0,-1.118203542086686,1,0,0.35385456601412457,-0.82465983867397,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,1,0,0.8342623025424323,1,1,0.9719388158482125,1.1310049812107148,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,1
0,0,1,0,1.3630551354628184,1,0,0.7984124890231343,1.5835128829268434,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,0
1,0,0,0,0.752909559016219,1,0,0.5339914195753963,0.7875792976883207,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0,0,0,0.1834403543327262,1,1,-0.003113877740321727,0.023389098947713047,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,-0.7114398244556197,1,1,0.36872825117055996,-0.5097724694304759,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,0,-1.2809090291391125,1,0,0.692644061244039,-0.9686027053868528,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
1,0,0,0,1.4444078789890318,1,0,0.3935177264312854,1.2913903074581332,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,0
0,0,1,0,1.1596732766472853,1,1,1.271065150660966,1.8556147333014328,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,0
1,0,0,0,0.5088513284375793,1,1,1.4412862141179477,1.1734831643873853,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,0
